episode,score,reward,moves,max_tile,epsilon
494,676,6.760000000000003,91,64,0.8566181840792724
495,572,5.720000000000002,78,64,0.8565325222608644
496,1124,11.239999999999993,120,128,0.8564468690086383
497,644,6.440000000000003,89,64,0.8563612243217374
498,540,5.400000000000002,81,32,0.8562755881993053
499,1204,12.039999999999996,123,128,0.8561899606404854
500,1324,13.239999999999988,138,128,0.8561043416444213
501,1076,10.759999999999991,118,128,0.8560187312102568
502,1160,11.599999999999996,127,128,0.8559331293371358
503,640,6.400000000000003,86,64,0.8558475360242022
504,1388,13.879999999999994,148,128,0.8557619512705997
505,1332,13.319999999999988,139,128,0.8556763750754727
506,1420,14.199999999999989,145,128,0.8555908074379651
507,1268,12.679999999999998,128,128,0.8555052483572213
508,588,5.880000000000002,82,64,0.8554196978323856
509,508,5.080000000000002,72,64,0.8553341558626023
510,1764,17.639999999999976,166,128,0.855248622447016
511,1328,13.279999999999987,133,128,0.8551630975847714
512,2184,21.83999999999997,178,256,0.8550775812750129
513,1276,12.759999999999996,129,128,0.8549920735168853
514,380,3.800000000000001,63,32,0.8549065743095337
515,624,6.240000000000003,84,64,0.8548210836521027
516,432,4.320000000000001,73,32,0.8547356015437375
517,1292,12.919999999999987,134,128,0.8546501279835832
518,1440,14.399999999999991,149,128,0.8545646629707848
519,608,6.080000000000003,82,64,0.8544792065044877
520,1012,10.120000000000001,107,128,0.8543937585838373
521,1660,16.59999999999998,154,128,0.8543083192079789
522,1428,14.279999999999987,150,128,0.8542228883760581
523,3008,30.07999999999995,252,256,0.8541374660872205
524,496,4.960000000000002,71,64,0.8540520523406118
525,1364,13.639999999999999,143,128,0.8539666471353777
526,1352,13.519999999999987,143,128,0.8538812504706642
527,1544,15.439999999999992,153,128,0.8537958623456171
528,1268,12.679999999999993,134,128,0.8537104827593825
529,564,5.6400000000000015,77,64,0.8536251117111067
530,968,9.679999999999996,102,128,0.8535397491999356
531,620,6.200000000000003,82,64,0.8534543952250156
532,604,6.040000000000003,82,64,0.8533690497854931
533,592,5.920000000000003,83,64,0.8532837128805145
534,600,6.000000000000002,84,64,0.8531983845092265
535,1312,13.119999999999996,135,128,0.8531130646707755
536,372,3.7200000000000015,61,32,0.8530277533643085
537,1140,11.399999999999991,122,128,0.852942450588972
538,1240,12.399999999999995,124,128,0.8528571563439131
539,500,5.000000000000002,76,32,0.8527718706282787
540,1520,15.199999999999985,159,128,0.8526865934412159
541,1348,13.479999999999988,136,128,0.8526013247818718
542,1140,11.399999999999993,122,128,0.8525160646493936
543,1332,13.319999999999995,131,128,0.8524308130429287
544,1812,18.11999999999998,167,128,0.8523455699616244
545,1564,15.639999999999983,155,128,0.8522603354046282
546,472,4.720000000000001,66,64,0.8521751093710878
547,1364,13.639999999999995,143,128,0.8520898918601506
548,700,7.000000000000002,86,64,0.8520046828709646
